DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,SEC_NAME,FRCD,SUBSECCD,TAXPER,ASSETS,INCOME,NAME,ADDRESS,CITY,STATE,NTEECONF,NTEEFINAL,NAICS,ZIP5,OUTNCCS,OUTREAS,RULEDATE,FIPS,FNDNCD,PMSA,MSA_NECH,CASSETS,CFINSRC,CTAXPER,CTOTREV,ACCPER,RANDNUM,NTEECC,NTEE1,LEVEL4,LEVEL1,NTMAJ10,MAJGRPB,LEVEL3,LEVEL2,NTMAJ12,NTMAJ5,FILER,ZFILER,2018
93492319034737.0,461195052,EFILE,OUTDOOR PROGRAMS PROVIDING ENVIRONMENTAL EDUCATION FOR ELEMENTARY STUDENTS,TO OPERATE AN ENVIRONMENTAL EDUCATION PROGRAM DESIGNED FOR KINDERGARTEN THROUGH SIXTH GRADE STUDENTS. THE PROGRAM PROVIDES THE OPPORTUNITY FOR THIS GENERATION OF ELEMENTARY STUDENTS TO RECONNECT TO THE LAND THROUGH AN OUTDOOR EXPERIMENTAL LEARNING EXPERIENCE.,,,,,,,2.017331993492035e+17,15093301.0,990EZ,1/8/2018 7:37:57 AM,KIDS ON THE LAND INC,201612.0,2018.0,KIDS ON THE LAND,10.0,3.0,201612.0,60012.0,90095.0,KIDS ON THE LAND INC,4004 GATEWAY DR STE 180,COLLEYVILLE,TX,,C60,712190.0,76034.0,IN,,201404.0,48439.0,15.0,2800.0,1922.0,65925.0,16eofinextractez.dat,201512.0,93826.0,12.0,0.4222341483775168,C60,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493318129047.0,61834089,EFILE,,,,,,"TO HONOR OUR SOLDIERS FOR THEIR PATRIOTISM, BRAVERY AND LOVE OF COUNTRY BY GETTING THEM BACK TO NATURE. TAKING THEM FISHING SO THEY CAN FOCUS ON WHAT THEY CAN DO, NOT WHAT THEY NO LONGER CAN. FINALLY, TO INSPIRE BASS CLUBS AROUND THE COUNTRY TO SEEK OUT THESE HEROES IN LOCAL HOSPITALS AND TAKE THEM FISHING.","PROVIDE FOUR FISHING TRIPS TO WOUNDED SOLDIERS. THESE TRIPS HELP TO FACILITATE PHYSICAL HEALING BY PROMOTING AN OUTDOOR ACTIVITY THAT THESE HEROES CAN TAKE PART IN DESPITE THEIR VARIOUS DISABILITIES. THEY ALSO PROVIDED ONE TRIP FOR VIETNAM VETS. IN 2016 TRIPS WERE PROVIDED TO 28 HEROES, WHICH INCLUDED 20 CURRENT MILITARY AND 8 VIETNAM VETS.##HONOR THE WIVES OF THE REEL THANX PARTICIPANTS BY PROVIDING THEM WITH AN ALL EXPENSE PAID WEEKEND RETREAT OF PAMPERING AND REST AND RELAXATION. REEL WIVES PLANS MANY ACTIVITIES THAT ARE MEANT TO PAMPER AND HONOR THEM BY PROVIDING FUN AND REWARDING OPPORTUNITIES NOT COMMONLY EXPERIENCED BY MILITARY WIVES. IN 2016 TWO TRIPS WERE PROVIDED FOR 8 WIVES.","TO HONOR OUR SOLDIERS FOR THEIR PATRIOTISM, BRAVERY AND LOVE OF COUNTRY BY GETTING THEM BACK TO NATURE. TAKING THEM FISHING SO THEY CAN FOCUS ON WHAT THEY CAN DO, NOT WHAT THEY NO LONGER CAN. FINALLY, TO INSPIRE BASS CLUBS AROUND THE COUNTRY TO SEEK OUT THESE HEROES IN LOCAL HOSPITALS AND TAKE THEM FISHING.",2.017431893493129e+17,15108494.0,990,1/10/2018 11:16:24 AM,REEL THANX INC,201612.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493319152678.0,61834089,EFILE,,,,,,"TO HONOR OUR SOLDIERS FOR THEIR PATRIOTISM, BRAVERY AND LOVE OF COUNTRY BY GETTING THEM BACK TO NATURE. TAKING THEM FISHING SO THEY CAN FOCUS ON WHAT THEY CAN DO, NOT WHAT THEY NO LONGER CAN. FINALLY, TO INSPIRE BASS CLUBS AROUND THE COUNTRY TO SEEK OUT THESE HEROES IN LOCAL HOSPITALS AND TAKE THEM FISHING.",PROVIDE FOUR FISHING TRIPS TO WOUNDED SOLDIERS. THESE TRIPS HELP TO FACILITATE PHYSICAL HEALING BY PROMOTING AN OUTDOOR ACTIVITY THAT THESE HEROES CAN TAKE PART IN DESPITE THEIR VARIOUS DISABILITIES. THEY ALSO PROVIDED ONE TRIP FOR VIETNAM VETS. IN 2017 TRIPS WERE PROVIDED TO 30 HEROES.##HONOR THE WIVES OF THE REEL THANX PARTICIPANTS BY PROVIDING THEM WITH AN ALL EXPENSE PAID WEEKEND RETREAT OF PAMPERING AND REST AND RELAXATION. REEL WIVES PLANS MANY ACTIVITIES THAT ARE MEANT TO PAMPER AND HONOR THEM BY PROVIDING FUN AND REWARDING OPPORTUNITIES NOT COMMONLY EXPERIENCED BY MILITARY WIVES. IN 2017 TRIPS WERE PROVIDED FOR 10 WIVES.,"TO HONOR OUR SOLDIERS FOR THEIR PATRIOTISM, BRAVERY AND LOVE OF COUNTRY BY GETTING THEM BACK TO NATURE. TAKING THEM FISHING SO THEY CAN FOCUS ON WHAT THEY CAN DO, NOT WHAT THEY NO LONGER CAN. FINALLY, TO INSPIRE BASS CLUBS AROUND THE COUNTRY TO SEEK OUT THESE HEROES IN LOCAL HOSPITALS AND TAKE THEM FISHING.",2.0182319934931526e+17,16014927.0,990,12/18/2018 6:47:43 AM,REEL THANX INC,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493318098467.0,453929881,EFILE,,,,,,"TO EDUCATE, ORGANIZE AND MOBILIZE PEOPLE TO IMPROVE HUMAN CONDITIONS IN EVERY REGARD.","THE NAZARENE FUND: THE ORGANIZATION RESCUED 4100 CHRISTIAN REFUGEES THAT WERE PERSECUTED FOR THEIR RELIGIOUS BELIEFS AND HAD BEEN DRIVEN FROM THEIR HOMES. THE REFUGEES WERE RELOCATED TO SLOVAKIA, AUSTRALIA, AND OTHER COUNTRIES, AND PROVIDED HOUSING, FOOD, AND LANGUAGE TRAINING.##DISASTER RELIEF: PURSUANT TO THE ORGANIZATION'S MISSION, MERCURY ONE PARTNERED WITH CHURCHES, FAITH-BASED ORGANIZATIONS, AND COMMUNITY BASED GROUPS IN PROVIDING DISASTER RELIEF TO DOMESTIC AND GLOBAL COMMUNITIES. THE UNDERLYING GOAL OF ALL ACTIVITIES WAS TO EMPOWER LOCAL ORGANIZATIONS IN THOSE COMMUNITIES SO THAT THEY ARE STRONGER AND MORE PREPARED IN NOT ONLY DEALING WITH THE AFTERMATH OF THE IMMEDIATE DISASTER, BUT BETTER PREPARED FOR THE NEXT ONE. IN 2016 MERCURY ONE SUPPORTED RELIEF EFFORTS FOR SEVEN DISASTERS ACROSS THE U.S. FOR THOSE AFFECTED BY THESE TORNADOES, FLOODS, AND FIRE. AT TIMES, ONLY BOTTLED WATER AND HOT MEALS WERE NEEDED. IN OTHERS, WE PROVIDED THE TOOLS, SUPPLIES AND VOLUNTEERS TO HELP PEOPLE REBUILD THEIR LIVES. WE WERE IN WEST VIRGINIA, LOUISIANA, TENNESSEE, GEORGIA, TEXAS, AND SOUTH AND NORTH CAROLINA.##ISRAEL HUMANITARIAN RELIEF: PRIMARILY FOCUSED ON SUPPORTING CHILDREN IN ISRAEL THROUGH U.S. SUPPORTING AGENCIES.","TO EDUCATE, ORGANIZE AND MOBILIZE PEOPLE TO IMPROVE HUMAN CONDITIONS IN EVERY REGARD BY INSPIRING AND EDUCATING THE PUBLIC ABOUT THE PRINCIPLES AND VALUES BELONGING TO THE JUDEO-CHRISTIAN AMERICAN HERITAGE WHICH GENERALLY INVOLVES HELPING THOSE IN NEED.",2.0171318934930986e+17,15084951.0,990,1/4/2018 7:58:12 PM,MERCURY ONE INC,201612.0,2018.0,,10.0,3.0,201712.0,6097340.0,21541144.0,MERCURY ONE INC,350 E ROYAL LN STE 119,IRVING,TX,,C20,813312.0,75014.0,IN,,201201.0,48113.0,15.0,1920.0,1922.0,18958825.0,16eofinextract990.dat,201512.0,17557857.0,12.0,0.3975831023573043,C20,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493319121627.0,760243519,EFILE,,,,,,Professional Education,Meetings and conferences for professional education.##Scholarships.,Professional Education,2.0172319934931216e+17,15098697.0,990O,1/8/2018 11:52:49 PM,GULF COAST POWER ASSOCIATION INC,201612.0,2018.0,,10.0,6.0,201712.0,487651.0,1149711.0,GULF COAST COGENERATION ASSOCIATION INC,2800 E WHITESTONE BLVD STE 120,CEDAR PARK,TX,,C03,813920.0,78613.0,IN,,198810.0,48491.0,0.0,,640.0,565857.0,16eofinextract990.dat,201512.0,1099958.0,12.0,0.5865054493738195,C03,C,C,O,EN,C,EN,O,EN,OT,Y,N,1.0
93493318082897.0,751947699,EFILE,,,,,"RENO RAIL IS A PROJECT ADOPTED TO CONVERT LAND, PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH RENO,TX AND NE TEXAS TO A SCENIC WALKING/BICYCLING TRACK. ZONE 32 IS A PROGRAM THAT PROVIDES A SAFE PLACE FOR STUDENTS TO BE ABLE TO TALK ABOUT ANY ISSUES THAT THEY MAY BE STRUGGLING WITH. THE MISSION OF ZONE 32 IS TO PROVIDE A SAFE PLACE FOR STUDENTS TO SUPPORT AND SHARE AMONG PEER GROUPS FACILITATED BY PROFESSIONALS.","TO ACQUIRE PROPERTY AND USE AND MANAGE THE SAME IN SUCH MANNER AS ITS BOARD OF DIRECTORS DETERMINES IS FOR THE BEST INTEREST OF THE DEVELOPMENT OF THE GREATER PARIS, TX AREA.","TRAILS DE PARIS IS A PROJECT ADOPTED TO CONVERT LAND, PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH PARIS,TX AND NE TEXAS TO A SCENIC WALKING/BICYCLING TRACK.##PRAIRILAND TRAIL IS A PROJECT ADOPTED TO CONVERT LAND, PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH LAMAR COUNTY AND NE TEXAS TO A SCENIC WALKING/BICYCLING TRACK.##THE NORTHEAST TEXAS TRAIL PROGRAM IS COMMITED TO TRANSFORM 130 MILES OF UNUSED, ABANDONED RAILWAY CORRIDOR INTO A MULTI-USE TRAIL. RAIL-TRAILS ARE EXTREMELY POPULAR AS RECREATION AND TRANSPORTATION CORRIDORS AND ARE HANDICAP ACCESSIBLE.","TO ACQUIRE PROPERTY AND USE AND MANAGE THE SAME IN SUCH MANNER AS ITS BOARD OF DIRECTORS DETERMINES IS FOR THE BEST INTEREST OF THE DEVELOPMENT OF THE GREATER PARIS, TX AREA.",2.017431893493083e+17,15085129.0,990,1/4/2018 8:27:47 PM,GREATER PARIS DEVELOPMENT FOUNDATION INC,201612.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493221011878.0,751947699,EFILE,,,,,"RENO RAIL IS A PROJECT ADOPTED TO CONVERT LAND, PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH RENO,TX AND NE TEXAS TO A SCENIC WALKING/BICYCLING TRACK. ZONE 32 IS A PROGRAM THAT PROVIDES A SAFE PLACE FOR STUDENTS TO BE ABLE TO TALK ABOUT ANY ISSUES THAT THEY MAY BE STRUGGLING WITH. THE MISSION OF ZONE 32 IS TO PROVIDE A SAFE PLACE FOR STUDENTS TO SUPPORT AND SHARE AMONG PEER GROUPS FACILITATED BY PROFESSIONALS.","TO ACQUIRE PROPERTY AND USE AND MANAGE THE SAME IN SUCH MANNER AS ITS BOARD OF DIRECTORS DETERMINES IS FOR THE BEST INTEREST OF THE DEVELOPMENT OF THE GREATER PARIS, TX AREA.","THE NORTHEAST TEXAS TRAIL PROGRAM IS COMMITED TO TRANSFORM 130 MILES OF UNUSED, ABANDONED RAILWAY CORRIDOR INTO A MULTI-USE TRAIL. RAIL-TRAILS ARE EXTREMELY POPULAR AS RECREATION AND TRANSPORTATION CORRIDORS AND ARE HANDICAP ACCESSIBLE.##BLOSSOM RAILS TO TRAILS IS A PROJECT ADOPTED TO CONVERT LAND PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH LAMAR COUNTY AND NORTHEAST TEXAS TO A SCENIC WALKING/BICYCLING TRACK.##TRAIL DE PARIS IS A PROJECT ADOPTED TO CONVERT LAND PREVIOUSLY USED AS RAILROAD RIGHT-OF-WAY THROUGH PARIS, TX AND NORTHEAST TEXAS TO A SCENIC WALKING AND BICYCLING TRACK.","TO ACQUIRE PROPERTY AND USE AND MANAGE THE SAME IN SUCH MANNER AS ITS BOARD OF DIRECTORS DETERMINES IS FOR THE BEST INTEREST OF THE DEVELOPMENT OF THE GREATER PARIS, TX AREA.",2.018222193493012e+17,15776568.0,990,10/10/2018 5:56:29 PM,GREATER PARIS DEVELOPMENT FOUNDATION INC,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493340000177.0,742441468,EFILE,,,,,,"THE MISSION OF SUSTAINABLE FOOD CENTER IS TO CULTIVATE A HEALTHY COMMUNITY BY STRENGTHENING THE LOCAL FOOD SYSTEM AND IMPROVING ACCESS TO NUTRITIOUS, AFFORDABLE FOOD. SFC ENVISIONS A FOOD-SECURE COMMUNITY WHERE ALL CHILDREN AND ADULTS GROW, SHARE, AND PREPARE HEALTHY, LOCAL FOOD.","FARM DIRECT: THE FARM DIRECT PROGRAM IS SFC'S CORE ""SEED TO TABLE"" PHILOSOPHY AT WORK. BY ORGANIZING WEEKLY FARMERS' MARKETS, FARM DIRECT GIVES LOCAL GROWERS DIRECT ACCESS TO URBAN RESIDENTS IN DEMAND OF FRESHLY HARVESTED PRODUCE. THROUGH DIRECT MARKETING PROJECTS, LIKE FARM-TO- CAFETERIA, FARM-TO-SCHOOL AND FARM-TO-WORK, FARM DIRECT ADDITIONALLY CONNECTS LOCAL FARMERS WITH WORKSITES, HEALTH AGENCIES, LOCAL BUSINESSES AND SCHOOLS TO PROVIDE FRESH PRODUCE AND STRENGTHEN THE LOCAL ECONOMY. FARM DIRECT AFFECTS POSITIVE CHANGE IN CENTRAL TEXAS BY INVOLVING FARMERS AND CONSUMERS IN A BROAD EFFORT TO PROMOTE RELIABLE AND NOURISHING LOCAL FOOD SOURCES WHILE HELPING TO SUSTAIN OUR ENVIRONMENT.##GROW LOCAL: GROW LOCAL IS SFC'S FLAGSHIP PROGRAM THAT PLANTS THE SEEDS FOR A FOOD SECURE COMMUNITY BY EMPOWERING CHILDREN AND ADULTS TO GROW THEIR OWN FOOD. SFC ENSURES DEPENDABLE, SAFE SOURCES OF FOOD BY OFFERING THE EDUCATION AND RESOURCES TO START AND SUSTAIN GARDENS AT SCHOOLS AND HOMES AND IN AREAS ACCESSIBLE TO NEIGHBORHOOD RESIDENTS. THE GROW LOCAL PROGRAM ENCOURAGES A LOCAL FOOD SYSTEM THAT NOURISHES OUR ENVIRONMENT, ECONOMY AND THE LIVES OF INDIVIDUALS AND FAMILIES THROUGHOUT CENTRAL TEXAS.##THE HAPPY KITCHEN/LA COCINA ALEGRE: THE HAPPY KITCHEN/LA COCINA ALEGRE (THK) IS A NATIONALLY RECOGNIZED COOKING AND NUTRITION EDUCATION PROGRAM THAT NURTURES SKILLS IN FOOD SELECTION AND PREPARATION FOR THOSE MOST AT- RISK OF SUFFERING FROM DIET-RELATED DISEASES, SUCH AS OBESITY AND DIABETES. THK SERVES FAMILIES WITH LIMITED RESOURCES BY EMPOWERING THEM TO SHOP FOR AND PREPARE NUTRITIOUS MEALS. THK PROVIDES INDIVIDUALS, FAMILIES AND INSTITUTIONS THE RESOURCES AND KNOWLEDGE TO MAKE LASTING DIETARY AND BEHAVIORAL CHANGES. THK'S ULTIMATE GOAL IS TO IMPROVE THE HEALTH OF FAMILIES IN AT-RISK COMMUNITIES FOR GENERATIONS TO COME.","THE MISSION OF SUSTAINABLE FOOD CENTER IS TO CULTIVATE A HEALTHY COMMUNITY BY STRENGTHENING THE LOCAL FOOD SYSTEM AND IMPROVING ACCESS TO NUTRITIOUS, AFFORDABLE FOOD. SFC ENVISIONS A FOOD-SECURE COMMUNITY WHERE ALL CHILDREN AND ADULTS GROW, SHARE, AND PREPARE HEALTHY, LOCAL FOOD.",2.0172340934930003e+17,15080829.0,990,1/4/2018 7:48:10 AM,SUSTAINABLE FOOD CENTER,201706.0,2018.0,,10.0,3.0,201706.0,4854934.0,1852421.0,SUSTAINABLE FOOD CENTER INC,2921 EAST 17TH STREET BUILDING C,AUSTIN,TX,,C41,712130.0,78702.0,IN,,198702.0,48453.0,15.0,,640.0,5310357.0,16eofinextract990.dat,201606.0,2941354.0,6.0,0.5303415931116364,C41,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493318033137.0,742524314,EFILE,,,,,,"SEED COALITION WORKS STATEWIDE IN TEXAS FOR CLEANER AIR AND WATER, CLEAN ENERGY, AND THE PROTECTION OF PUBLIC HEALTH. THE ORGANIZATION EDUCATES CITIZENS ON THESE ISSUES AND INFORMS PEOPLE ABOUT OPPORTUNITIES TO TAKE ACTION FOR A CLEANER WORLD.","THE SUSTAINABLE ENERGY AND ECONOMIC DEVELOPMENT (SEED) COALITION HAS CONTINUED TO ORGANIZE IN TEXAS TO SUPPORT CLEAN AIR AND CLEAN ENERGY. WORK IN SAN ANTONIO SPURRED CPS ENERGY'S COMMITMENT TO 771 MW OF ENERGY EFFICIENCY AND DEVELOPMENT OF 400 MW OF SOLAR ENERGY, WHICH CREATED OVER 800 JOBS. THE ORGANIZATION PUSHED FOR CPS ENERGY'S RETIREMENT OF TWO OLD AND POLLUTING COAL PLANTS BY THE END OF 2018, WHICH WILL LEAD TO CLEANER AIR, IMPROVED HEALTH AND REDUCED GLOBAL WARMING GAS EMISSIONS IN SAN ANTONIO. THE ORGANIZATION WORKS TO PROTECT THE HEALTH AND SAFETY OF PEOPLE IN TEXAS AND NEW MEXICO FROM THE ENVIRONMENTAL AND HEALTH RISKS OF HIGH-LEVEL RADIOACTIVE WASTE TRANSPORT AND CONSOLIDATED STORAGE.","SEED COALITION WORKS STATEWIDE IN TEXAS FOR CLEANER AIR AND WATER, CLEAN ENERGY,",2.0173318934930333e+17,15109911.0,990,1/10/2018 4:30:53 PM,TEXAS FUND FOR ENERGY AND ENVIRONMENTAL EDUCATION,201612.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493318034767.0,237109965,EFILE,,,,,,"STREAMS AND VALLEYS, INC. PASSIONATELY ADVOCATES FOR THE TRINITY RIVER IN FORT WORTH, ENSURING THAT IT REMAINS AN ASSET TO THE ENTIRE COMMUNITY, BY INITIATING AND COORDINATING RECREATION, BEAUTIFICATION AND UTILIZATION OF THE RIVER. THE MAJORITY OF THE EFFORTS FOCUS ON CREATING ACCESS TO THE RIVER; DEVELOPMENT OF ITS RECREATIONAL AMENITIES; RECRUITING AND PROMOTING VOLUNTEERISM; AND FACILITATING COMMUNITY SUPPORT THROUGH GIFTS WHICH ENABLE THE MISSION TO BE FURTHERED.","STREAMS AND VALLEYS SERVES A CRITICAL ADVOCACY ROLE FOR THE TRINITY RIVER IN FORT WORTH. THROUGH BEAUTIFICATION AND RECREATIONAL PROJECTS, ACCESS AND ENJOYMENT OF THE RIVER ENVIRONMENT IS SHARED THROUGHOUT THE COMMUNITY. THESE PROJECTS INCLUDE, BUT ARE NOT LIMITED TO TRAIL EXTENSIONS, TRAIL ACCESS POINTS (TRAILHEADS), AMENITIES (BENCHES, DRINKING FOUNTAINS), HABITAT ENRICHMENT (TREES, NATIVE PLANTINGS, BIRD HOUSES), PUBLIC ART AND COMMUNITY RELATIONS.##SEE SCHEDULE OTHE FOUNDERS OF STREAMS AND VALLEYS SET IN PLACE A PROJECT-FUNDING MECHANISM THAT HAS SERVED ITS COMMUNITY EXCEPTIONALLY WELL THROUGHOUT A 40 YEAR HISTORY. WITH THE UNDERSTANDING THAT THE RIVER CORRIDOR IS OWNED AND MAINTAINED BY TWO GOVERNMENT AGENCIES, THE TARRANT REGIONAL WATER DISTRICT AND THE CITY OF FORT WORTH, IT WAS MANDATORY THAT STREAMS AND VALLEYS ESTABLISH STRONG, TRUSTING, WORKING RELATIONSHIPS WITH BOTH. TO THAT END, THE ORGANIZATION CONTRIBUTES SIGNIFICANT STAFF TIME AND RESOURCES TOWARD: - RESEARCHING AND COMMUNICATING PROGRAM FUNDING OPPORTUNITIES - PRESENTING TO LOCAL GOVERNMENT AGENCIES - COORDINATING INTERLOCAL EFFORTS - FACILITATING IMPLEMENTATION OF PROGRAMSIN THIS WAY, STREAMS AND VALLEYS IS ABLE TO LEVERAGE ITS PRIVATE DONATIONS WITH THE RESOURCES OF GOVERNMENT AGENCIES TO DEVELOP AMENITIES AND PROGRAMMING THAT COULD NOT BE ACHIEVED IF ANY PARTNER WAS OPERATING INDEPENDENTLY. INSPIRATION, EDUCATION AND ADVOCACY PROVIDED BY STREAMS AND VALLEYS RESULTS IN IMPROVEMENTS TO THE RIVER CORRIDOR VALUED MUCH HIGHER THAN ANY SINGLE AGENCY'S CONTRIBUTION.##STREAMS & VALLEYS SPONSORS AWARENESS PROGRAMS THROUGHOUT THE YEAR TO HIGHLIGHT AND DRAW CITIZENS TO THE TRINITY RIVER AND ITS TRIBUTARIES FOR RECREATION AND RELAXATION. KAYAK CLINICS HIGHLIGHT A PERSPECTIVE OF THE RIVER FROM THE WATER'S SURFACE AND ENCOURAGE THE COMMUNITY TO FULLY ENGAGE WITH THE TRINITY RIVER. COLONIAL GO GREEN ENCOURAGES SPECTATORS TO UTILIZE THE ADJACENT TRINITY RIVER TRAILS TO TRAVEL TO THE GOLF TOURNAMENT. THE ORGANIZATION PERIODICALLY HOSTS SPECIAL EVENTS OR EXHIBITIONS THAT HIGHLIGHT THE RIVER IN OUR COMMUNITY WHETHER IT BE THROUGH PHOTOGRAPHY, ORIGINAL WORKS OF ART OR COLLABORATION WITH THE VARIOUS USER GROUPS.","STREAMS AND VALLEYS, INC. IS A NON-PROFIT ORGANIZATION THAT PLANS AND COORDINATES RECREATION ENHANCEMENTS, BEAUTIFICATION EFFORTS AND PUBLIC RECOGNITION OF THE TRINITY RIVER AND ITS TRIBUTARIES IN FORT WORTH AND TARRANT COUNTY THROUGH VOLUNTEER RECRUITING, FUNDRAISING, DEVELOPMENT AND EVENT PROGRAMING.",2.017131893493035e+17,15108486.0,990,1/10/2018 11:01:53 AM,STREAMS AND VALLEYS INC,201612.0,2018.0,,10.0,3.0,201712.0,979298.0,698670.0,STREAMS & VALLEYS INC,2918 WINGATE ST,FORT WORTH,TX,,C50,813312.0,76185.0,IN,,197105.0,48439.0,15.0,2800.0,1922.0,1095893.0,16eofinextract990.dat,201512.0,206290.0,12.0,0.5390768748546607,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493317015557.0,900648270,EFILE,,,,,,Independent outdoor activities for physically disabled.,INDEPENDENT OUTDOOR ACTIVITIES FOR THE PHYSICALLY DISABLED.,Independent outdoor activities,2.0170317934930157e+17,15091788.0,990,1/5/2018 9:02:06 PM,PARAPLEGICS ON INDEPENDENT NATURE TRIPS,201612.0,2018.0,GROUP RETURN,30.0,3.0,201712.0,27800.0,20362.0,PARAPLEGICS ON INDEPENDENT NATURE TRIPS,403 PACIFIC AVE,TERRELL,TX,,C03,813920.0,75160.0,IN,,199604.0,48257.0,15.0,1920.0,1922.0,26386.0,16eofinextract990.dat,201512.0,-12030.0,12.0,0.4767538846445183,C03,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493134041778.0,900648270,EFILE,,,,,,INDEPENDENT OUTDOOR ACTIVITIES FOR PHYSICALLY DISABLED.,INDEPENDENT OUTDOOR ACTIVITIES FOR THE PHYSICALLY DISABLED.,Independent outdoor activities,2.018213493493042e+17,15537033.0,990,7/26/2018 7:45:40 AM,PARAPLEGICS ON INDEPENDENT NATURE TRIPS,201712.0,2018.0,GROUP RETURN,30.0,3.0,201712.0,27800.0,20362.0,PARAPLEGICS ON INDEPENDENT NATURE TRIPS,403 PACIFIC AVE,TERRELL,TX,,C03,813920.0,75160.0,IN,,199604.0,48257.0,15.0,1920.0,1922.0,26386.0,16eofinextract990.dat,201512.0,-12030.0,12.0,0.4767538846445183,C03,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493317026407.0,760031884,EFILE,,,,,,To solicit donations of land which is then held as wildlife habitat for future park land.,Support for Gulf Coast Bird Observatory##Membership in Texas Land Trust Commission##Post Office Mail Box Fee,To solicit donations of land which is then held as wildlife habitat for future park land.,2.0170317934930266e+17,15081934.0,990,1/4/2018 9:47:56 AM,CRADLE OF TEXAS CONSERVANCY INC,201612.0,2018.0,,20.0,3.0,201712.0,927514.0,3442.0,CRADLE OF TEXAS CONSERVANCY INC,PO BOX 353,WEST COLUMBIA,TX,,C99,813312.0,77486.0,IN,,198503.0,48039.0,15.0,1145.0,3362.0,724052.0,16eofinextract990.dat,201512.0,690.0,12.0,0.9223343870292872,C99,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493316004068.0,760031884,EFILE,,,,,,To solicit donations of land which is then held as wildlife habitat for future park land,Support Texas Nature Conservancy##Support Brazoria Historical Foundation##Conduct land surveys using contractor,To solicit donations of land which is then held as wildlife habitat for future park land,2.018131693493004e+17,16017259.0,990,12/18/2018 1:09:04 PM,CRADLE OF TEXAS CONSERVANCY INC,201712.0,2018.0,,20.0,3.0,201712.0,927514.0,3442.0,CRADLE OF TEXAS CONSERVANCY INC,PO BOX 353,WEST COLUMBIA,TX,,C99,813312.0,77486.0,IN,,198503.0,48039.0,15.0,1145.0,3362.0,724052.0,16eofinextract990.dat,201512.0,690.0,12.0,0.9223343870292872,C99,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
