DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
,237083142,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 443,0.0,,,GRAPELAND,,,Z,Y,48225.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.46286000000000005,375 GRAPELAND GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,75844.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237083401,,,,,,,,,,,,,,,,,2013.0,5.0,219 AUTUMN OAK,0.0,,,NEW BRAUNFELS,,,Z,Y,48091.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.95316,708 COMAL GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78132.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237084294,,,,,,,,,,,,,,,,,2013.0,5.0,4100 CIRCLE TRL,0.0,,,FORT WORTH,,,Z,Y,48439.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,2800.0,,199301.0,0.1287,307 LAKE WORTH GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76135.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237084300,,,,,,,,,,,,,,,,,2013.0,5.0,458 COUNTY ROAD 44605,0.0,,,BLOSSOM,,,Z,Y,48277.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.99359,PARIS COUNCIL OF GARDEN CLUBS,TX,3.0,201305.0,2013.0,Y,75416.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237085398,,,,,,,,,,,,,,,,,2013.0,5.0,2708 HUNTERS RUN,0.0,,,BROWNWOOD,,,Z,Y,48049.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.28969,81 BROWNWOOD GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76801.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237085518,,,,,,,,,,,,,,,,,2013.0,5.0,244 COUNTY ROAD 116A,0.0,,,ROGERS,,,Z,Y,48027.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,3810.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.36196,93 FLEUR-DE-LIS GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76569.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237085521,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 132,0.0,,,KILLEEN,,,Z,Y,48027.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,3810.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.69363,601 KILLEEN GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76540.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237088549,,,,,,,,,,,,,,,,,2013.0,5.0,36 PETRU RD,0.0,,,YOAKUM,,,Z,Y,48285.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.68905,975 GARDEN GATE CLUB,TX,3.0,201305.0,2013.0,Y,77995.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237090626,,,,,,,,,,,,,,,,,2013.0,5.0,3625 SANTA MONICA DR,0.0,,,ABILENE,,,Z,Y,48441.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,40.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.69308,2092 DISTRICT VIII TGC INC,TX,3.0,201305.0,2013.0,Y,79605.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237095129,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 1,0.0,,,OAKVILLE,,,Z,Y,48297.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS,C,C42,,,1,,,,IN,,,,,199301.0,0.29903,918 THREE RIVERS GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78060.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237096575,,,,,,,,,,,,,,,,,2013.0,5.0,3111 OLD GARDEN RD,0.0,,,FORT WORTH,,,Z,Y,48439.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,2800.0,,199301.0,0.50137,533 SPRIG & SPROUT GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76107.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237096678,,,,,,,,,,,,,,,,,2013.0,5.0,638 CRESTWAY DR,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS,C,C42,,,1,,,,IN,,,,,199301.0,0.42863,846 TERRELL HTS GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78239.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237097409,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 25,0.0,,,COTULLA,,,Z,Y,48283.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.91994,2337 COTULLA GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78014.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237100064,,,,,,,,,,,,,,,,,2013.0,5.0,2461 TALLOW TRL,0.0,,,INGLESIDE,,,Z,Y,48409.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1880.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.7744,568 INGLESIDE GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78362.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237100298,,,,,,,,,,,,,,,,,2013.0,3.0,PO BOX 10,0.0,,,BUSHLAND,,,Z,Y,48375.0,,16.0,20.0,9477.0,0.0,0.0,PC,O,EN,C,C,320.0,813312.0,SOIL AND WATER CONSERVATION SOCIETY,C,C32,,,1,,,,IN,,,,,197506.0,0.4923,TEXAS-GOLDEN SPREAD,TX,3.0,201303.0,2013.0,Y,79012.0,0.0,Y,bmf1312c3,201303.0,0.0,Y,A,C32,C,EN,EN,OT
,237109389,,,,,,,,,,,,,,,,,2013.0,5.0,2145 SAVANNAH TRL,0.0,,,DENTON,,,Z,Y,48121.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,1920.0,,199301.0,0.12814,251 HOE & HOPE,TX,3.0,201305.0,2013.0,Y,76205.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237133572,,,,,,,,,,,,,,,,,2013.0,5.0,112 W SPREADING OAKS AVE,0.0,,,FRIENDSWOOD,,,Z,Y,48167.0,2008.0,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,3362.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,2920.0,,199301.0,0.8282,345 HERITAGE GARDENERS INC,TX,3.0,201305.0,2013.0,Y,77546.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237158254,,,,,,,,,,,,,,,,,2013.0,5.0,223 CAPE COD DR,0.0,,,CORP CHRISTI,,,Z,Y,48355.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1880.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.5836399999999999,138 OCEAN DRIVE GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78412.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237297764,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 25258,0.0,,,DALLAS,,,Z,Y,48113.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,1920.0,,199301.0,0.20674,194 JR GROUP MARIANNE SCRUGGS,TX,3.0,201305.0,2013.0,Y,75225.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,237379759,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 3352,0.0,,,CORP CHRISTI,,,Z,Y,48355.0,2004.0,16.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,1880.0,813312.0,AUDUBON OUTDOOR CLUB OF CORPUS CHRISTI INC,C,C30,,,1,,,,IN,,,,,197407.0,0.12688,,TX,3.0,201305.0,2013.0,Y,78463.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,B,C30,C,EN,EN,OT
,237420384,,,,,,,,,,,,,,,,,2013.0,4.0,3023 S UNIVERSITY DRIVE SUITE 206,0.0,,,FORT WORTH,,,Z,Y,48439.0,,15.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,1922.0,813312.0,FORT WORTH AUDUBON SOCIETY INC,C,C30,,,1,,,,IN,,,2800.0,,197505.0,0.64623,,TX,3.0,201304.0,2013.0,Y,76109.0,0.0,Y,bmf1312c3,201304.0,0.0,Y,A,C30,C,EN,EN,OT
,260905019,,,,,,,,,,,,,,,,,2013.0,5.0,26823 SHOAL HOLLOW CT,0.0,,,CYPRESS,,,Z,Y,48201.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,3362.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,3360.0,,199301.0,0.8248,2304 CYPRESS CRK LAKES GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,77433.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,270486495,,,,,,,,,,,,,,,,,2013.0,1.0,101 SAINT CROIX LN,0.0,,,BULLARD,,,Z,Y,48423.0,,15.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,8640.0,813312.0,NYATI CONSERVATION CORPS,C,C30,,,1,,,,IN,,,,,201001.0,0.51365,,TX,3.0,201301.0,2013.0,Y,75757.0,0.0,Y,bmf1312c3,201301.0,0.0,Y,B,C30,C,EN,EN,OT
,270716710,,,,,,,,,,,,,,,,,2013.0,5.0,4345 CARTAGENA DR,0.0,,,FORT WORTH,,,Z,Y,48439.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,2800.0,,199301.0,0.75435,2283 BROWN THUMB BUDDIES,TX,3.0,201305.0,2013.0,Y,76133.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,271340909,,,,,,,,,,,,,,,,,2013.0,5.0,3350 HIGHWAY 6 SUITE 315,0.0,,,SUGAR LAND,,,Z,Y,48157.0,2010.0,15.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,3362.0,813410.0,SUGAR LAND GARDEN CLUB,C,C42,,,1,,,,IN,,,3360.0,,201006.0,0.8242,,TX,3.0,201305.0,2013.0,Y,77478.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,271793061,,,,,,,,,,,,,,,,,2013.0,6.0,PO BOX 1934,0.0,,,CYPRESS,,,Z,Y,48201.0,,16.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,3362.0,813312.0,CY-WOODS FORENSICS BOOSTER CLUB,C,C36,,,1,,,,IN,,,3360.0,,201106.0,0.01623,,TX,3.0,201306.0,2013.0,Y,77410.0,0.0,Y,bmf1312c3,201306.0,0.0,Y,B,C36,C,EN,EN,OT
,273607247,,,,,,,,,,,,,,,,,2013.0,5.0,178 FAIRWAY RDG,0.0,,,BEEVILLE,,,Z,Y,48025.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.8786799999999999,2330 BEE MASTER GARDENERS,TX,3.0,201305.0,2013.0,Y,78102.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,274614008,,,,,,,,,,,,,,,,,2013.0,5.0,7105 SHIPP RD,0.0,,,ROWLETT,,,Z,Y,48113.0,2011.0,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,1920.0,,199301.0,0.49145,2199 FLEUR DE LIS GARDEN CLUB SACHS,TX,3.0,201305.0,2013.0,Y,75088.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,275089580,,,,,,,,,,,,,,,,,2013.0,5.0,5524 EDLEN DR,0.0,,,DALLAS,,,Z,Y,48113.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1922.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,1920.0,,199301.0,0.68913,2196 DESIGNERS & DIGGERS GARDEN STU,TX,3.0,201305.0,2013.0,Y,75220.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,300381296,,,,,,,,,,,,,,,,,2013.0,6.0,PO BOX 2722,0.0,,,CYPRESS,,,Z,Y,48201.0,2009.0,16.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,3362.0,813312.0,CYPRESS WOODS THEATRE ARTS BOOSTER CLUB,C,C36,,,1,,,,IN,,,3360.0,,200805.0,0.9964200000000001,,TX,3.0,201306.0,2013.0,Y,77410.0,0.0,Y,bmf1312c3,201306.0,0.0,Y,A,C36,C,EN,EN,OT
,300503915,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 340474,0.0,,,AUSTIN,,,Z,Y,48453.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,640.0,813410.0,AUSTIN BONSAI SOCIETY,C,C42,,,1,,,,IN,,,,,198805.0,0.15894,,TX,4.0,201305.0,2013.0,Y,78734.0,0.0,Y,bmf1312co,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,300706752,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 395,0.0,,,MASON,,,Z,Y,48319.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.74279,2338 MASON GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76856.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,371581800,,,,,,,,,,,,,,,,,2013.0,6.0,PO BOX 3148,16269.0,,,GLEN ROSE,,,Z,Y,48425.0,2013.0,16.0,20.0,0.0,38165.0,0.0,PC,O,EN,C,C,,813410.0,GLEN ROSE BAND BOOSTER CLUB,C,C42,,,1,,,,IN,,,,,200908.0,0.8859899999999999,,TX,3.0,201306.0,2013.0,N,76043.0,16269.0,Y,bmf1312c3,201306.0,15670.0,N,A,C42,C,EN,EN,OT
,383820552,,,,,,,,,,,,,,,,,2013.0,8.0,4516 W CLARENDON DR,0.0,,,DALLAS,,,Z,Y,48113.0,,15.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,1922.0,813312.0,COCKRELL HILL BEAUTIFICATION ASSOCIATION INC,C,C50,,,1,,,,IN,,,1920.0,,201202.0,0.9575600000000001,,TX,3.0,201308.0,2013.0,Y,75211.0,0.0,Y,bmf1312c3,201308.0,0.0,Y,B,C50,C,EN,EN,OT
,421653422,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 1378,0.0,,,CENTER,,,Z,Y,48419.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.73107,978 CENTER GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,75935.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,452837420,,,,,,,,,,,,,,,,,2013.0,5.0,2612 WATERS EDGE DR,0.0,,,GRANBURY,,,Z,Y,48221.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,1922.0,813410.0,GRANBURY GARDENERS,C,C42,,,1,,,,IN,,,2800.0,,201207.0,0.13716,,TX,7.0,201305.0,2013.0,Y,76048.0,0.0,Y,bmf1312co,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,510183611,,,,,,,,,,,,,,,,,2013.0,3.0,4210 STAGECOACH TRL,0.0,,,TEMPLE,,,Z,Y,48027.0,,16.0,20.0,9477.0,0.0,0.0,PC,O,EN,C,C,3810.0,813312.0,SOIL AND WATER CONSERVATION SOCIETY,C,C32,,,1,,,,IN,,,,,198805.0,0.83842,TEXAS COUNCIL OF CHAPTERS,TX,3.0,201303.0,2013.0,Y,76502.0,0.0,Y,bmf1312c3,201303.0,0.0,Y,A,C32,C,EN,EN,OT
,521562015,,,,,,,,,,,,,,,,,2013.0,9.0,3134 EXECUTIVE DR STE G,0.0,,,SAN ANGELO,,,Z,Y,48451.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,7200.0,813319.0,RIVERSIDE AND LANDOWNERS PROTECTIVE COALITION INC,C,C013,,,1,,,,IN,,,,,198904.0,0.41558999999999996,,TX,4.0,201309.0,2013.0,Y,76904.0,0.0,Y,bmf1312co,201309.0,0.0,Y,A,C0132,C,EN,EN,OT
,542071348,,,,,,,,,,,,,,,,,2013.0,6.0,PO BOX 375,0.0,,,HOUSTON,,,Z,Y,48201.0,,15.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,3362.0,813312.0,WATERSHED PUBLIC ART PROJECT,C,C32,,,1,,,,IN,,,3360.0,,200302.0,0.77905,,TX,3.0,201306.0,2013.0,Y,77001.0,0.0,Y,bmf1312c3,201306.0,0.0,Y,A,C32,C,EN,EN,OT
,710953793,,,,,,,,,,,,,,,,,2013.0,5.0,PO BOX 681853,0.0,,,HOUSTON,,,Z,Y,48201.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,3362.0,813410.0,2253 WINDROSE GARDEN CLUB,C,C42,,,1,,,,IN,,,3360.0,,0.0,0.8531200000000001,,TX,7.0,201305.0,2013.0,Y,77268.0,0.0,Y,bmf1312co,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,741507534,,,,,,,,,,,,,,,,,2013.0,2.0,PO BOX 21521,0.0,,,WACO,,,Z,Y,48309.0,,0.0,20.0,0.0,0.0,1.0,O,O,EN,C,C,8800.0,813312.0,RAINBOW LAKE,C,C99,,,1,,,,IN,,,,,193404.0,0.08307,,TX,7.0,201302.0,2013.0,Y,76702.0,0.0,Y,bmf1312co,201302.0,0.0,Y,C,C99,C,EN,EN,OT
,741859361,,,,,,,,,,,,,,,,,2013.0,5.0,3900 RIVER OAKS DR,0.0,,,KINGSLAND,,,Z,Y,48299.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS,C,C42,,,1,,,,IN,,,,,199301.0,0.32958000000000004,603 KINGSLAND GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78639.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,741906070,,,,,,,,,,,,,,,,,2013.0,5.0,6422 BANKSIDE DR,0.0,,,HOUSTON,,,Z,Y,48201.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,3362.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,3360.0,,199301.0,0.61155,2246 BROMELIAD SOCIETY HOUSTON INC,TX,3.0,201305.0,2013.0,Y,77096.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,B,C42,C,EN,EN,OT
,741939266,,,,,,,,,,,,,,,,,2013.0,8.0,1308 CIRCLEWOOD DR,0.0,,,WACO,,,Z,Y,48309.0,,16.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,8800.0,813312.0,CENTRAL TEXAS AUDUBON SOCIETY,C,C30,,,1,,,,IN,,,,,198212.0,0.21064000000000002,,TX,3.0,201308.0,2013.0,Y,76712.0,0.0,Y,bmf1312c3,201308.0,0.0,Y,A,C30,C,EN,EN,OT
,742187309,,,,,,,,,,,,,,,,,2013.0,5.0,1302 N ADAMS ST,0.0,,,BEEVILLE,,,Z,Y,48025.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.7569899999999999,2091 DISTRICT VII,TX,3.0,201305.0,2013.0,Y,78102.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742230856,,,,,,,,,,,,,,,,,2013.0,5.0,1937 LANCE CIR,0.0,,,NEW BRAUNFELS,,,Z,Y,48091.0,2006.0,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.17507999999999999,2254 MENS GC OF NEW BRAUNFELS,TX,3.0,201305.0,2013.0,Y,78130.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742240621,,,,,,,,,,,,,,,,,2013.0,9.0,PO BOX 1429,0.0,,,AUSTIN,,,Z,Y,48453.0,,0.0,20.0,7063.0,0.0,1.0,O,O,EN,C,C,640.0,813920.0,TEXAS RESTAURANT ASSOCIATION,C,C03,,,1,,,,IN,,,,,198601.0,0.12791,COASTAL BEND CHAPTER,TX,6.0,201309.0,2013.0,Y,78767.0,0.0,Y,bmf1312co,201309.0,0.0,Y,C,C03,C,EN,EN,OT
,742246495,,,,,,,,,,,,,,,,,2013.0,6.0,PO BOX 3604,0.0,,,CORP CHRISTI,,,Z,Y,48355.0,,15.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,1880.0,813312.0,COASTAL BEND AUDUBON SOCIETY INC,C,C30,,,1,,,,IN,,,,,198303.0,0.4108,,TX,3.0,201306.0,2013.0,Y,78463.0,0.0,Y,bmf1312c3,201306.0,0.0,Y,A,C30,C,EN,EN,OT
,742248725,,,,,,,,,,,,,,,,,2013.0,6.0,13359 FM 2769,0.0,,,AUSTIN,,,Z,Y,48453.0,2007.0,15.0,20.0,0.0,0.0,1.0,PC,O,EN,C,C,640.0,813312.0,PROTECT LAKE TRAVIS ASSOCIATION INC,C,C32,,,1,,,,IN,,,,,198312.0,0.84675,,TX,3.0,201306.0,2013.0,Y,78726.0,0.0,Y,bmf1312c3,201306.0,0.0,Y,A,C32,C,EN,EN,OT
,742300472,,,,,,,,,,,,,,,,,2013.0,3.0,548 S HIGHWAY 77 UNIT B,0.0,,,ROBSTOWN,,,Z,Y,48355.0,,16.0,20.0,9477.0,0.0,0.0,PC,O,EN,C,C,1880.0,813312.0,SOIL & WATER CONSERVATION SOCIETY,C,C32,,,1,,,,IN,,,,,196308.0,0.9579700000000001,TEXAS RIVIERA,TX,3.0,201303.0,2013.0,Y,78380.0,0.0,Y,bmf1312c3,201303.0,0.0,Y,A,C32,C,EN,EN,OT
,742308149,,,,,,,,,,,,,,,,,2013.0,5.0,757 MEADOWBROOK DR,0.0,,,CRP CHRISTI,,,Z,Y,48355.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,1880.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.01188,126 BAY AREA GARDEN GUILD,TX,3.0,201305.0,2013.0,Y,78412.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742308295,,,,,,,,,,,,,,,,,2013.0,5.0,15701 BRIGHT STAR ST,0.0,,,SAN ANTONIO,,,Z,Y,48029.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,7240.0,813410.0,TEXAS GARDEN CLUBS INC,C,C42,,,1,,,,IN,,,,,199301.0,0.65603,823 HIDDEN FOREST GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,78232.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742308740,,,,,,,,,,,,,,,,,2013.0,5.0,318 SAN GABRIEL ST,0.0,,,ROCKDALE,,,Z,Y,48331.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUB INC,C,C42,,,1,,,,IN,,,,,199301.0,0.10285,997 LINWOOD ACRES GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76567.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
,742309551,,,,,,,,,,,,,,,,,2013.0,5.0,415 SUNSET DR,0.0,,,MARLIN,,,Z,Y,48145.0,,16.0,20.0,7170.0,0.0,1.0,PC,O,EN,C,C,,813410.0,TEXAS GARDEN CLUB INC,C,C42,,,1,,,,IN,,,,,199301.0,0.37633,655 COMMUNITY GARDEN CLUB,TX,3.0,201305.0,2013.0,Y,76661.0,0.0,Y,bmf1312c3,201305.0,0.0,Y,A,C42,C,EN,EN,OT
